15.0065989494,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431179608628,-0.19047867201,0.467792736468,-6.27022041633e-05,5.88404443117e-06,4.01855964594e-05,1.25,1.25
15.0145938396,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431189234651,-0.190490923194,0.467780751556,-3.09754243913e-06,6.15697600676e-06,2.82113832514e-05,1.25,1.25
15.0227198601,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431193456672,-0.190481592267,0.467755384978,2.82066018326e-05,-1.49976666047e-05,4.19974020258e-06,1.25,1.25
15.030962944,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43118635465,-0.19048870364,0.467766390872,4.24381124512e-06,-3.23666390865e-06,4.1048989914e-06,1.25,1.25
15.0389349461,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431183045843,-0.190487441786,0.467782937077,-7.95893928874e-06,3.23815787551e-05,4.11713576108e-06,1.25,1.25
15.0465948582,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431180134038,-0.190489771442,0.467767254699,1.63606310855e-05,-3.89191826027e-05,4.04944954057e-05,1.25,1.25
15.0545248985,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431183784657,-0.190479912298,0.467773926567,1.14185832129e-05,-1.27561789842e-05,-1.95920586076e-05,1.25,1.25
15.062650919,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431183784657,-0.190479912298,0.467773926567,1.14185832129e-05,-1.27561789842e-05,-1.95920586076e-05,1.25,1.25
15.0705189705,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431194073061,-0.190485227244,0.46774736094,2.16323683839e-05,-6.54317916593e-05,-7.69577082063e-06,1.25,1.25
15.078594923,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431173362577,-0.190487775274,0.467782785579,-5.54080480759e-05,-3.54890044672e-06,4.28714033463e-06,1.25,1.25
15.08670187,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431185910044,-0.190481517944,0.467782937393,-1.74620318029e-05,2.51855918281e-05,1.61666434488e-05,1.25,1.25
15.0945339203,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431185910044,-0.190481517944,0.467782937393,-1.74620318029e-05,2.51855918281e-05,1.61666434488e-05,1.25,1.25
15.102519989,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431183068376,-0.190491963101,0.46776865343,-1.96595471844e-05,8.56852879566e-06,4.16781619195e-06,1.25,1.25
15.1106460094,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43118186633,-0.190485284651,0.467760551885,1.18152382977e-05,-1.30541427431e-05,1.60800146446e-05,1.25,1.25
15.1189258099,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431177252866,-0.190476171022,0.467782784112,-7.88925773429e-06,3.24345152055e-05,4.17999756186e-06,1.25,1.25
15.1269378662,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43118890969,-0.190485027107,0.467777472491,-7.46819938127e-07,2.28899917351e-05,-1.97924833177e-05,1.25,1.25
15.134996891,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431180293347,-0.190484112588,0.467769516717,1.14659796046e-05,-1.27202623794e-05,-1.97210061875e-05,1.25,1.25
15.1427628994,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431178039435,-0.19048692822,0.467777320562,-2.91883513662e-05,1.3533069894e-06,4.31920567917e-06,1.25,1.25
15.1509640217,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431189065595,-0.19047898291,0.467781807434,-4.82777863776e-05,-1.31007676327e-05,4.28682688165e-06,1.25,1.25
15.1589758396,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431177102971,-0.190487451932,0.467783992343,-3.41321417199e-05,2.75153032537e-05,-7.72691384847e-06,1.25,1.25
15.1664869785,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431177102971,-0.190487451932,0.467783992343,-3.41321417199e-05,2.75153032537e-05,-7.72691384847e-06,1.25,1.25
15.1746048927,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431184916096,-0.190494626488,0.467777472807,-1.02504228549e-05,1.56934699041e-05,4.29710289239e-06,1.25,1.25
15.1825649738,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431184916096,-0.190494626488,0.467777472807,-1.02504228549e-05,1.56934699041e-05,4.29710289239e-06,1.25,1.25
15.1905469894,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43117041462,-0.190481137277,0.467782708455,-3.63663480732e-05,1.0870776699e-05,-7.65137891764e-06,1.25,1.25
15.1985249519,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43117041462,-0.190481137277,0.467782708455,-3.63663480732e-05,1.0870776699e-05,-7.65137891764e-06,1.25,1.25
15.2069649696,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431179875841,-0.190476912979,0.467779582169,-2.45805428608e-05,3.47482993663e-05,-7.9249517888e-06,1.25,1.25
15.2145438194,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43118093968,-0.190475279521,0.467773850654,-7.55334423401e-06,-2.71229622678e-05,-4.35329664361e-05,1.25,1.25
15.222769022,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431179009459,-0.190488911689,0.467775058016,-5.28468312731e-06,-1.04519781329e-05,-1.9526109004e-05,1.25,1.25
15.2305300236,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431179009459,-0.190488911689,0.467775058016,-5.28468312731e-06,-1.04519781329e-05,-1.9526109004e-05,1.25,1.25
15.2385408878,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431180346235,-0.190476063247,0.46777385036,1.94985605116e-06,-1.99262413183e-05,-3.15617285909e-05,1.25,1.25
15.2466278076,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431177577901,-0.190482066947,0.467786063208,-1.02413546114e-05,1.57009531855e-05,-3.16797435029e-05,1.25,1.25
15.2545208931,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431182602409,-0.190491637155,0.467769593474,1.92756954539e-06,-1.9943341971e-05,4.4264800303e-06,1.25,1.25
15.2625238895,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431182602409,-0.190491637155,0.467769593474,1.92756954539e-06,-1.9943341971e-05,4.4264800303e-06,1.25,1.25
15.2708749771,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43117092645,-0.190493337375,0.467774980553,2.32601372275e-05,1.1164945301e-05,-1.96713378452e-05,1.25,1.25
15.2788729668,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431175575636,-0.190480527322,0.467782784429,-1.73948592724e-05,2.52369827962e-05,-5.58325087485e-05,1.25,1.25
15.2866289616,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431175816728,-0.190473861572,0.467785986635,-1.02065211467e-05,1.57275009681e-05,-3.16185097425e-05,1.25,1.25
15.2950019836,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431175816728,-0.190473861572,0.467785986635,-1.02065211467e-05,1.57275009681e-05,-3.16185097425e-05,1.25,1.25
15.3025188446,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431182456913,-0.190498382994,0.467778604221,-2.69537344207e-05,1.79981283759e-05,2.81452500776e-05,1.25,1.25
15.3110120296,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431172215061,-0.190493045742,0.467754934165,2.86007768134e-05,-1.52963204393e-05,2.8165415653e-05,1.25,1.25
15.318928957,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431184868454,-0.19047633964,0.467773925922,3.04258034352e-05,1.63684669011e-06,-3.15312425915e-05,1.25,1.25
15.3266940117,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431174176475,-0.190495802961,0.467776188198,1.60257417001e-05,2.06387126063e-05,4.28497855721e-06,1.25,1.25
15.3350670338,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431184170571,-0.190488301631,0.467775133846,1.36876405285e-05,3.91474575073e-06,-7.74452285853e-06,1.25,1.25
15.3424990177,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431171885463,-0.190481033243,0.467793790711,-6.03646790919e-05,2.26033676583e-05,-1.96090593376e-05,1.25,1.25
15.3504538536,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.43118972964,-0.190498291793,0.467776418018,-3.08546345147e-06,6.16607220355e-06,-4.36235717942e-05,1.25,1.25
15.3590149879,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431184918631,-0.190486394242,0.467769593474,1.92876504846e-06,-1.9943222822e-05,-6.76951396107e-05,1.25,1.25
15.3668539524,-0.431181458466,-0.190494884272,0.467766943513,0.0,0.0,0.0,-0.431176583937,-0.190495175355,0.467780598712,-3.02869673602e-06,6.20960594375e-06,-1.96478854025e-05,1.25,1.25
